Station	VariableType	Variable common name	Variable scientific name	Value	Unit	SampleMatrix
1364	PCB	PCB 52/73	"2,2',5,5'-tetrachlorobiphenyl/2,3',5',6-tetrachlorobiphenyl"	1.50	ng/g dwt	Surface sediment
1364	PCB	"2,2',3,4,4',5',6/2,2',3,4',5,5',6-heptachlorobiphenyl (PCB 182/187)"	"1,2,3,4-tetrachloro-5-(2,4,6-trichlorophenyl)benzene/1,2,4,5-tetrachloro-3-(2,4,5-trichlorophenyl)benzene"	1.76	ng/g dwt	Surface sediment
1364	PCB	PCB 95/93	"2,2',3,5',6-pentachlorobiphenyl/2,2',3,5,6-pentachlorobiphenyl"	1.87	ng/g dwt	Surface sediment
1364	PCB	"2,2',3,3',4,4',5/2,3,3',4,4',5,6-heptachlorobiph始yle (PCB 170/190)"	"2,2',3,3',4,4',5/2,3,3',4,4',5,6-Heptachlorobiphenyl (PCB 170/190)"	1.87	ng/g dwt	Surface sediment
1364	PCB	PCB 118/106	"2,3',4,4',5-Pentachlorobiphenyl/2,3,3',4,5-pentachlorobiphenyl"	2.80	ng/g dwt	Surface sediment
1364	PCB	PCB 90/101/89	"2,2',3,4',5-pentachlorobiphenyl/2,2',4,5,5'-pentachlorobiphenyl/2,2',3,4,6'-Pentachlorobiphenyl"	3.19	ng/g dwt	Surface sediment
1364	PCB	"2,2',3,4,4',5,5'-heptachlorobiphenyl (PCB 180)"	"1,2,3,4-tetrachloro-5-(2,4,5-trichlorophenyl)benzene"	3.32	ng/g dwt	Surface sediment
1364	PCB	PCB 149/139	"2,2',3,4',5',6-hexachlorobiphenyl/2,2',3,4,4',6-hexachlorobiphenyl"	3.52	ng/g dwt	Surface sediment
1364	PCB	"2,3,3',4',6-pentachlorobiphenyl (PCB 110)"	"1,2,4-trichloro-3-(3,4-dichlorophenyl)benzene"	3.75	ng/g dwt	Surface sediment
1364	Pesticides	"p,p'-dichlorodiphenyl dichloroethane (p,p'-DDD) OR 1,2-diphenyl tetrachloroethane (4,4'-DDD)"	"1-chloro-4-[2,2-dichloro-1-(4-chlorophenyl)ethyl]benzene"	4.13	ng/g dwt	Surface sediment
1364	PCB	"2,2',4,4',5,5'-hexachlorobiphenyl (PCB 153)"	"1,2,4-trichloro-5-(2,4,5-trichlorophenyl)benzene"	4.49	ng/g dwt	Surface sediment
1364	Insecticides	"p,p'-DDE (4,4'-DDE)"	"1-chloro-4-[2,2-dichloro-1-(4-chlorophenyl)ethenyl]benzene"	5.97	ng/g dwt	Surface sediment
1364	PCB	"2,2',3,4,4',5/2,3,3',4',5,6/2,3,3',4',5',6-hexachlorobiphenyl (PCB 138/163/164)"	"2,2',3,4,4',5/2,3,3',4',5,6/2,3,3',4',5',6-Hexachlorobiphenyl (PCB 138/163/164)"	6.02	ng/g dwt	Surface sediment
1364	PCB	CL7-PCB-184	"2,2',3,4,4',6,6'-heptachlorobiphenyl"	0.01	ng/g dwt	Surface sediment
1364	PCB	CL7-PCB-188	"2,2',3,4',5,6,6'-heptachlorobiphenyl"	0.01	ng/g dwt	Surface sediment
1364	PCB	CL6-PCB-155	"2,2',4,4',6,6'-hexachlorobiphenyl"	0.02	ng/g dwt	Surface sediment
1364	PCB	"3,5-dichlorobiphenyl (PCB 14)"	"1,3-dichloro-5-phenylbenzene"	0.02	ng/g dwt	Surface sediment
1364	PCB	CL7-PCB-186	"2,2',3,4,5,6,6'-heptachlorobiphenyl"	0.02	ng/g dwt	Surface sediment
1364	PCB	CL5-PCB-104	"2,2',4,6,6'-pentachlorobiphenyl"	0.02	ng/g dwt	Surface sediment
1364	PCB	CL6-PCB-145	"2,2',3,4,6,6'-hexachlorobiphenyl"	0.02	ng/g dwt	Surface sediment
1364	PCB	CL6-PCB-148	"2,2',3,4',5,6'-hexachlorobiphenyl"	0.02	ng/g dwt	Surface sediment
1364	PCB	CL6-PCB-150	"2,2',3,4',6,6'-hexachlorobiphenyl"	0.02	ng/g dwt	Surface sediment
1364	PCB	CL6-PCB-152	"2,2',3,5,6,6'-hexachlorobiphenyl"	0.02	ng/g dwt	Surface sediment
1364	PCB	"2,2',4,6-tetrachlorobiphenyl (PCB 50)"	"1,3,5-trichloro-2-(2-chlorophenyl)benzene"	0.02	ng/g dwt	Surface sediment
1364	PCB	CL4-PCB-54	"2,2',6,6'-tetrachlorobiphenyl"	0.02	ng/g dwt	Surface sediment
1364	PCB	PCB 88/121	"2,2',3,4,6-pentachlorobiphenyl/2,3',4,5',6-pentachlorobiphenyl"	0.03	ng/g dwt	Surface sediment
1364	PCB	CL5-PCB-94	"2,2',3,5,6'-pentachlorobiphenyl"	0.03	ng/g dwt	Surface sediment
1364	PCB	CL5-PCB-96	"2,2',3,6,6'-pentachlorobiphenyl"	0.03	ng/g dwt	Surface sediment
1364	PCB	"1,3,5-trichloro-2-(2,4-dichlorophenyl)benzene (PCB 100)"	"2,2',4,4',6-Pentachlorobiphenyl"	0.03	ng/g dwt	Surface sediment
1364	PCB	CL6-PCB-161	"2,3,3',4,5',6-hexachlorobiphenyl"	0.03	ng/g dwt	Surface sediment
1364	PCB	CL6-PCB-165	"2,3,3',5,5',6-hexachlorobiphenyl"	0.03	ng/g dwt	Surface sediment
1364	PCB	PCB 113	"2,3,3',5',6-pentachlorobiphenyl"	0.03	ng/g dwt	Surface sediment
1364	PCB	PCB 140	"2,2',3,4,4',6'-hexachlorobiphenyl"	0.03	ng/g dwt	Surface sediment
1364	PCB	PCB 65/62	"2,3,5,6-tetrachlorobiphenyl/2,3,4,6-tetrachlorobiphenyl"	0.03	ng/g dwt	Surface sediment
1364	PCB	PCB 69	"2,3',4,6-tetrachlorobiphenyl"	0.03	ng/g dwt	Surface sediment
1364	PCB	CL5-PCB-112	"2,3,3',5,6-pentachlorobiphenyl"	0.03	ng/g dwt	Surface sediment
1364	Insecticides	alpha-endosulfan	"6,9-methano-2,4,3-benzodioxathiepin,6,7,8,9,10,10-hexachloro-1,5,5a,6,9,9a-hexahydro-, 3-oxide, (3a,5ab,6a,9a,9ab)-"	0.03	ng/g dwt	Surface sediment
1364	PCB	CL5-PCB-122	"2,3,3',4',5'-pentachlorobiphenyl"	0.03	ng/g dwt	Surface sediment
1364	PCB	CL4-PCB-72	"2,3',5,5'-tetrachlorobiphenyl"	0.04	ng/g dwt	Surface sediment
1364	Insecticides	Beta-endosulfan	"1,9,10,11,12,12-hexachloro-4,6-dioxa-5$l^{4}-thiatricyclo[7.2.1.0^{2,8}]dodec-10-en-5-one"	0.04	ng/g dwt	Surface sediment
1364	Insecticides	Endrin	"3,4,5,6,13,13-hexachloro-10-oxapentacyclo[6.3.1.1^{3,6}.0^{2,7}.0^{9,11}]tridec-4-ene"	0.04	ng/g dwt	Surface sediment
1364	PCB	PCB 125	"2,3',4',5',6-pentachlorobiphenyl"	0.05	ng/g dwt	Surface sediment
1364	Pesticides	Octachlorostyrene	"1,2,3,4,5-pentachloro-6-(trichloroethenyl)benzene"	0.06	ng/g dwt	Surface sediment
1364	PCB	"3,3',4,4',5,5'-hexachlorobiphenyl (PCB 169)"	"1,2,3-trichloro-5-(3,4,5-trichlorophenyl)benzene"	0.07	ng/g dwt	Surface sediment
1364	PCB	"1,2,3-trichloro-4-(3-chlorophenyl)benzene (PCB 55)"	"2,3,3',4-tetrachlorobiphenyl"	0.07	ng/g dwt	Surface sediment
1364	PCB	"1,2,5-trichloro-3-(4-chlorophenyl)benzene (PCB 63)"	"2,3,4',5-tetrachlorobiphenyl"	0.07	ng/g dwt	Surface sediment
1364	Insecticides	Endrin aldehyde	"(2R,3R,4S,5S)-3,4,5,6,6,7-hexachloropentacyclo[6.3.0.0^{2,4}.0^{3,7}.0^{5,9}]undecane-10-carbaldehyde"	0.07	ng/g dwt	Surface sediment
1364	Insecticides	Heptachlor epoxide	"1,6,8,9,10,11,11-heptachloro-4-oxatetracyclo[6.2.1.0^{2,7}.0^{3,5}]undec-9-eneHEPTACHLOR EPOXIDE"	0.08	ng/g dwt	Surface sediment
1364	PCB	"1,2,3,4-tetrachloro-5-(3,5-dichlorophenyl)benzene (PCB 159)"	"2,3,3',4,5,5'-Hexachlorobiphenyl"	0.09	ng/g dwt	Surface sediment
1364	PCB	CL6-PCB-162	"2,3,3',4',5,5'-hexachlorobiphenyl"	0.09	ng/g dwt	Surface sediment
1364	PCB	PCB 166	"2,3,4,4',5,6-hexachlorobiphenyl"	0.09	ng/g dwt	Surface sediment
1364	PCB	"2,2',6-trichlorobiphenyl (PCB 19)"	"1,3-dichloro-2-(2-chlorophenyl)benzene"	0.10	ng/g dwt	Surface sediment
1364	PCB	CL4-PCB-57	"2,3,3',5-tetrachlorobiphenyl"	0.13	ng/g dwt	Surface sediment
1364	PCB	CL4-PCB-58	"2,3,3',5'-tetrachlorobiphenyl"	0.13	ng/g dwt	Surface sediment
1364	PCB	CL4-PCB-67	"2,3',4,5-tetrachlorobiphenyl"	0.13	ng/g dwt	Surface sediment
1364	PCB	PCB 34/23	"2,3',5'-trichlorobiphenyl/2,3,5-trichlorobiphenyl"	0.14	ng/g dwt	Surface sediment
1364	PCB	"2,3',4-trichlorobiphenyl (PCB 25)"	"2,4-dichloro-1-(3-chlorophenyl)benzene"	0.14	ng/g dwt	Surface sediment
1364	PCB	"2,3',5-trichlorobiphenyl (PCB 26)"	"1,4-dichloro-2-(3-chlorophenyl)benzene"	0.14	ng/g dwt	Surface sediment
1364	PCB	"2,4,5-trichlorobiphenyl (PCB 29)"	"1,2,4-trichloro-5-phenylbenzene"	0.14	ng/g dwt	Surface sediment
1364	Organochlorine	Endrin ketone	endrin ketone	0.19	ng/g dwt	Surface sediment
1364	PCB	"2,3,6/2,3',6-trichlorobiphenyl (PCB 24/27)"	"1,2,4-trichloro-3-phenylbenzene/1,3-dichloro-2-(3-chlorophenyl)benzene"	0.22	ng/g dwt	Surface sediment
1364	PCB	CL3-PCB-36	"3,3',5-trichlorobiphenyl"	0.26	ng/g dwt	Surface sediment
1364	PCB	CL3-PCB-39	"3,4',5-trichlorobiphenyl"	0.26	ng/g dwt	Surface sediment
1364	PCB	CL3-PCB-35	"3,3',4-trichlorobiphenyl"	0.26	ng/g dwt	Surface sediment
1364	PCB	CL3-PCB-38	"3,4,5-trichlorobiphenyl"	0.26	ng/g dwt	Surface sediment
1364	PCB	CL4-PCB-78	"3,3',4,5-tetrachlorobiphenyl"	0.31	ng/g dwt	Surface sediment
1364	PCB	CL4-PCB-79	"3,3',4,5'-tetrachlorobiphenyl"	0.31	ng/g dwt	Surface sediment
1364	PCB	"3,4,4',5-tetrachlorobiphenyl (PCB 81)"	"3,4,4',5-tetrachlorobiphenyl"	0.31	ng/g dwt	Surface sediment
1364	Insecticides	"p,p'-methoxychlor (methoxychlor)"	"1-methoxy-4-[2,2,2-trichloro-1-(4-methoxyphenyl)ethyl]benzene"	0.44	ng/g dwt	Surface sediment
1364	Organochlorine	beta-benzene hexachloride OR beta-(hexachlorocyclohexane OR hexachlorane OR BHC OR HCH)	"1,2,3,4,5,6-hexachlorocyclohexane"	0.53	ng/g dwt	Surface sediment
1364	PCB	"1,2-dichloro-4-(4-chlorophenyl)benzene (PCB 37)"	"3,4,4'-trichlorobiphenyl"	0.60	ng/g dwt	Surface sediment
1364	Insecticides	Aldrin	"(1R,2R,3R,6S,7S,8S)-1,8,9,10,11,11-hexachlorotetracyclo[6.2.1.1^{3,6}.0^{2,7}]dodeca-4,9-diene"	0.73	ng/g dwt	Surface sediment
1364	PCB	CL1-PCB 2	3-chlorobiphenyl	0.84	ng/g dwt	Surface sediment
1364	PCB	CL1-PCB-3	4-chlorobiphenyl	0.84	ng/g dwt	Surface sediment
1364	PCB	2-chlorobiphenyl (PCB 1)	1-chloro-2-phenylbenzene	0.85	ng/g dwt	Surface sediment
1364	Insecticides	Heptachlor	"1,5,7,8,9,10,10-heptachlorotricyclo[5.2.1.0^{2,6}]deca-3,8-diene"	1.77	ng/g dwt	Surface sediment
1364	Insecticides	"o,p'-DDT (2,4'-DDT)"	"1-chloro-4-[2,2,2-trichloro-1-(2-chlorophenyl)ethyl]benzene"	2.29	ng/g dwt	Surface sediment
1364	Insecticides	"p,p'-DDT (4,4'-DDT)"	"1-chloro-4-[2,2,2-trichloro-1-(4-chlorophenyl)ethyl]benzene"	2.52	ng/g dwt	Surface sediment
1364	Pesticides	Oxychlordane	"1,5,6,8,9,10,11,11-octachloro-4-oxatetracyclo[6.2.1.0^{2,7}.0^{3,5}]undec-9-ene"	7.95	ng/g dwt	Surface sediment
1364	Insecticides	Mirex	"1,2,3,4,5,5,6,7,8,9,10,10-dodecachloropentacyclo[5.3.0.02,6.03,9.04,8]decane"	8.09	ng/g dwt	Surface sediment
1364	PCB	"2',3,4,4',5-pentachlorobiphenyl (PCB 123)"	"2,3',4,4',5'-pentachlorobiphenyl"	0.12	ng/g dwt	Surface sediment
1364	Pesticides	delta-benzene hexachloride OR delta-(hexachlorocyclohexane OR hexachlorane OR BHC OR HCH)	"1,2,3,4,5,6-hexachlorocyclohexane"	0.04	ng/g dwt	Surface sediment
1364	Insecticides	Endosulfan sulphate	"6,9-methano-2,4,3-benzodioxathiepin,6,7,8,9,10,10-hexachloro-1,5,5A,6,9,9A-hexahydro-, 3,3-dioxide"	0.12	ng/g dwt	Surface sediment
1364	Metal	Aluminum total recoverable	Aluminum	37100.00	ｵg/g	Surface sediment
1364	Metal	Antimony total recoverable	Antimony	0.10	ｵg/g	Surface sediment
1364	Metal	Arsenic total recoverable	Arsenic	7.00	ｵg/g	Surface sediment
1364	Metal	Barium total recoverable	Barium	256.00	ｵg/g	Surface sediment
1364	Metal	Beryllium total recoverable	Beryllium	1.25	ｵg/g	Surface sediment
1364	Metal	Bismuth total recoverable	Bismuth	0.70	ｵg/g	Surface sediment
1364	Metal	Boron total recoverable	Boron	40.60	ｵg/g	Surface sediment
1364	Metal	Cadmium total recoverable	Cadmium	0.80	ｵg/g	Surface sediment
1364	Metal	Cesium total recoverable	Cesium	3.40	ｵg/g	Surface sediment
1364	Metal	Chromium total recoverable	Chromium	68.00	ｵg/g	Surface sediment
1364	Metal	Cobalt total recoverable	Cobalt	12.50	ｵg/g	Surface sediment
1364	Metal	Copper  total recoverable	Copper	77.00	ｵg/g	Surface sediment
1364	Metal	Gallium total recoverable	Gallium	11.30	ｵg/g	Surface sediment
1364	Metal	Germanium total recoverable	Germanium	0.72	ｵg/g	Surface sediment
1364	Metal	Iron total recoverable	Iron	37000.00	ｵg/g	Surface sediment
1364	Metal	Lead total recoverable	Lead	64.90	ｵg/g	Surface sediment
1364	Metal	Lithium total recoverable	Lithium	29.40	ｵg/g	Surface sediment
1364	Metal	Manganese total recoverable	Manganese	1480.00	ｵg/g	Surface sediment
1364	Metal	Mercury total	Mercury	0.16	mg/kg	Surface sediment
1364	Metal	Molybdenum total recoverable	Molybdenum	0.50	ｵg/g	Surface sediment
1364	Metal	Nickel  total recoverable	Nickel	32.70	ｵg/g	Surface sediment
1364	Metal	Niobium total recoverable	Niobium	0.05	ｵg/g	Surface sediment
1364	Metal	Palladium total recoverable	Palladium	0.02	ｵg/g	Surface sediment
1364	Metal	Platinum total recoverable	Platinum	0.02	ｵg/g	Surface sediment
1364	Metal	Rhodium total recoverable	Rhodium	0.01	ｵg/g	Surface sediment
1364	Metal	Rubidium total recoverable	Rubidium	64.30	ｵg/g	Surface sediment
1364	Metal	Scandium total recoverable	Scandium	8.99	ｵg/g	Surface sediment
1364	Metal	Selenium total recoverable	Selenium	1.00	ｵg/g	Surface sediment
1364	Metal	Silver total recoverable	Silver	0.78	ｵg/g	Surface sediment
1364	Metal	Strontium total recoverable	Strontium	142.00	ｵg/g	Surface sediment
1364	Metalloids	Total recoverable tellurium	Tellurium	0.02	ｵg/g	Surface sediment
1364	Metal	Thallium total recoverable	Thallium	0.45	ｵg/g	Surface sediment
1364	Metal	Tin total recoverable	Tin	6.90	ｵg/g	Surface sediment
1364	Metal	Titanium total recoverable	Titanium	152.00	ｵg/g	Surface sediment
1364	Metal	Tungsten total recoverable	Tungsten	0.02	ｵg/g	Surface sediment
1364	Metal	Uranium total recoverable	Uranium	1.21	ｵg/g	Surface sediment
1364	Metal	Vanadium total recoverable	Vanadium	66.00	ｵg/g	Surface sediment
1364	Metal	Yttrium total recoverable	Yttrium	19.60	ｵg/g	Surface sediment
1364	Metal	Zinc total recoverable	Zinc	304.00	ｵg/g	Surface sediment
1364	Metal	Zirconium total recoverable	Zirconium	32.70	ｵg/g	Surface sediment
1364	Rare Earth	Cerium total recoverable	Cerium	55.60	ｵg/g	Surface sediment
1364	Rare Earth	Lanthanum total recoverable	Lanthanum	25.40	ｵg/g	Surface sediment
1364	Aromatic	Acenaphthylene	acenaphthylene	16.30	ng/g	Surface sediment
1364	Aromatic	"2,3,5-trimethylnaphthalene"	"2,3,5-trimethylnaphthalene"	24.40	ng/g	Surface sediment
1364	Aromatic	Acenaphthene	"1,2-dihydroacenaphthylene"	29.20	ng/g	Surface sediment
1364	Aromatic	Fluorene	9H-fluorene	31.00	ng/g	Surface sediment
1364	Aromatic	Dibenzothiophene	"8-thiatricyclo[7.4.0.0^{2,7}]trideca-1(13),2,4,6,9,11-hexaene"	32.80	ng/g	Surface sediment
1364	Aromatic	"2,6-dimethylnaphthalene"	"2,6-dimethylnaphthalene"	36.20	ng/g	Surface sediment
1364	Aromatic	1-methylphenanthrene	1-methylphenanthrene	54.60	ng/g	Surface sediment
1364	Aromatic	2-methylnaphthalene	2-methylnaphthalene	57.30	ng/g	Surface sediment
1364	Aromatic	p-naphthalene	anthracene	68.90	ng/g	Surface sediment
1364	Aromatic	Naphthalene	naphthalene	81.70	ng/g	Surface sediment
1364	Aromatic	"Dibenzo(a,h)anthracene"	"pentacyclo[12.8.0.0^{3,12}.0^{4,9}.0^{15,20}]docosa-1,3(12),4,6,8,10,13,15,17,19,21-undecaene"	97.40	ng/g	Surface sediment
1364	Aromatic	Perylene	perylene	221.00	ng/g	Surface sediment
1364	Aromatic	Benzo(a)anthracene	tetraphene	342.00	ng/g	Surface sediment
1364	Aromatic	Phenanthrene	phenanthrene	464.00	ng/g	Surface sediment
1364	Aromatic	"Indeno(1,2,3-c,d)pyrene"	"hexacyclo[16.3.1.0^{2,7}.0^{8,21}.0^{11,20}.0^{14,19}]docosa-1(22),2,4,6,8(21),9,11(20),12,14(19),15,17-undecaene"	470.00	ng/g	Surface sediment
1364	Aromatic	Benzo(a)pyrene	benzo[a]pyrene	515.00	ng/g	Surface sediment
1364	Aromatic	"Benzo(j,k)fluoranthenes"	"benzo(j,k)fluoranthenes"	516.00	ng/g	Surface sediment
1364	Aromatic	Benzo(e)pyrene	"pentacyclo[10.6.2.0^{2,7}.0^{8,20}.0^{15,19}]icosa-1(18),2,4,6,8,10,12,14,16,19-decaene"	537.00	ng/g	Surface sediment
1364	Aromatic	"Benzo(g,h,i)perylene"	"hexacyclo[12.8.0.0^{2,11}.0^{3,8}.0^{4,21}.0^{17,22}]docosa-1(14),2(11),3(8),4,6,9,12,15,17(22),18,20-undecaene"	552.00	ng/g	Surface sediment
1364	Aromatic	Benzo(b)fluoranthene	"pentacyclo[10.7.1.0^{2,7}.0^{8,20}.0^{13,18}]icosa-1(19),2,4,6,8(20),9,11,13,15,17-decaene"	557.00	ng/g	Surface sediment
1364	Aromatic	Benzo(a)phenanthrene	chrysene	584.00	ng/g	Surface sediment
1364	Aromatic	Benzophenanthrene	pyrene	829.00	ng/g	Surface sediment
1364	Aromatic	Fluoranthene	Fluoranthene	860.00	ng/g	Surface sediment
1364	Halogenated Monoaromatic	Pentachlorobenzene	"1,2,3,4,5-pentachlorobenzene"	0.30	ng/g dwt	Surface sediment
1364	Halogenated (Substituted Aromatic)	Hexachlorobenzene	"1,2,3,4,5,6-hexachlorobenzene"	0.61	ng/g dwt	Surface sediment
1364	Halogenated (Substituted Aliphatic)	Hexachlorobutadiene	"hexachlorobuta-1,3-diene"	0.04	ng/g dwt	Surface sediment
1364	Halogenated Monoaromatic	alpha-benzene hexachloride OR alpha-(hexachlorocyclohexane OR hexachlorane OR BHC OR HCH)	"1,2,3,4,5,6-hexachlorocyclohexane"	0.64	ng/g dwt	Surface sediment
1365	PCB	PCB 103	"2,2',4,5',6-pentachlorobiphenyl"	0.04	ng/g dwt	Surface sediment
1365	PCB	PCB 51	"2,2',4,6'-tetrachlorobiphenyl"	0.05	ng/g dwt	Surface sediment
1365	PCB	"2,2',3,6'-tetrachlorobiphenyl (PCB 46)"	"1,2,4-trichloro-3-(2-chlorophenyl)benzene"	0.05	ng/g dwt	Surface sediment
1365	PCB	PCB 98/102	"2,2',3,4',6'-pentachlorobiphenyl/2,2',4,5,6'-pentachlorobiphenyl"	0.06	ng/g dwt	Surface sediment
1365	PCB	"2,2',3,3',4,5',6-heptachlorobiphenyl (PCB 175)"	"1,2,3,5-tetrachloro-4-(2,3,5-trichlorophenyl)benzene"	0.07	ng/g dwt	Surface sediment
1365	PCB	PCB 154	"2,2',4,4',5,6'-hexachlorobiphenyl"	0.07	ng/g dwt	Surface sediment
1365	PCB	CL6-PCB-133	"2,2',3,3',5,5'-hexachlorobiphenyl"	0.09	ng/g dwt	Surface sediment
1365	PCB	PCB 119	"2,3',4,4',6-pentachlorobiphenyl"	0.10	ng/g dwt	Surface sediment
1365	PCB	"2,3,3',4,4',5',6-heptachlorobiphenyl (PCB 191)"	"1,2,3,5-tetrachloro-4-(3,4,5-trichlorophenyl)benzene"	0.10	ng/g dwt	Surface sediment
1365	PCB	PCB 147	"2,2',3,4',5,6-Hexachlorobiphenyl"	0.10	ng/g dwt	Surface sediment
1365	PCB	"2,2',3,3',4,5',6,6'-octachlorobiphenyl (PCB 201)"	"1,2,3,5-tetrachloro-4-(2,3,5,6-tetrachlorophenyl)benzene"	0.11	ng/g dwt	Surface sediment
1365	PCB	"2,2',3,6-tetrachlorobiphenyl (PCB 45)"	"1,2,4-trichloro-3-(2-chlorophenyl)benzene"	0.11	ng/g dwt	Surface sediment
1365	PCB	"1,4-dichloro-2-(2,6-dichlorophenyl)benzene (PCB 53)"	"2,2',5,6'-tetrachlorobiphenyl"	0.13	ng/g dwt	Surface sediment
1365	PCB	PCB 200	"2,2',3,3',4,5,6,6'-octachlorobiphenyl"	0.13	ng/g dwt	Surface sediment
1365	PCB	Decachlorobiphenyl (PCB 209)	"1,2,3,4,5-pentachloro-6-(pentachlorophenyl)benzene"	0.13	ng/g dwt	Surface sediment
1365	PCB	PCB 124	"2,3',4',5,5'-pentachlorobiphenyl"	0.13	ng/g dwt	Surface sediment
1365	PCB	"2,2',3,3',4,5,5',6,6'-nonachlorobiphenyl (PCB 208)"	"1,2,3,4,5-pentachloro-6-(2,3,5,6-tetrachlorophenyl)benzene"	0.15	ng/g dwt	Surface sediment
1365	PCB	"2,2',3,3'-tetrachlorobiphenyl (PCB 40)"	"1,2-dichloro-3-(2,3-dichlorophenyl)benzene"	0.17	ng/g dwt	Surface sediment
1365	PCB	"2,3,3',4,4',5'-hexachlorobiphenyl (PCB 157)"	"1,2,3-trichloro-5-(2,3,4-trichlorophenyl)benzene"	0.18	ng/g dwt	Surface sediment
1365	PCB	"1-chloro-4-(2-chlorophenyl)benzene/1,2-dichloro-3-phenylbenzene (PCB 8/5)"	"2,4'-dichlorobiphenyl/2,3-Dichlorobiphenyl"	0.19	ng/g dwt	Surface sediment
1365	PCB	"2,2',3,3',4,5-hexachlorobiphenyl (PCB 129)"	"1,2,3,4-tetrachloro-5-(2,3-dichlorophenyl)benzene"	0.20	ng/g dwt	Surface sediment
1365	PCB	"1,2,4,5-tetrachloro-3-(2,3,5,6-tetrachlorophenyl)benzene (PCB 202)"	"2,2',3,3',5,5',6,6'-Octachlorobiphenyl"	0.20	ng/g dwt	Surface sediment
1365	PCB	PCB 83/108	"2,2',3,3',5-pentachlorobiphenyl/2,3,3',4,5'-pentachlorobiphenyl"	0.21	ng/g dwt	Surface sediment
1365	PCB	"2,2',3,3',4,6,6'-heptachlorobiphenyl (PCB 176)"	"1,2,3,5-tetrachloro-4-(2,3,6-trichlorophenyl)benzene"	0.21	ng/g dwt	Surface sediment
1365	PCB	"2,3,3',4',5,5',6-heptachlorobiphenyl (PCB 193)"	"1,2,3,4,5-pentachloro-6-(3,5-dichlorophenyl)benzene"	0.21	ng/g dwt	Surface sediment
1365	PCB	"2,2',3,4,5,5',6-heptachlorobiphenyl (PCB 185)"	"1,2,3,4,5-pentachloro-6-(2,5-dichlorophenyl)benzene"	0.21	ng/g dwt	Surface sediment
1365	PCB	CL6-PCB-134/143	"2,2',3,3',5,6-hexachlorobiphenyl/2,2',3,4,5,6'-hexachlorobiphenyl"	0.24	ng/g dwt	Surface sediment
1365	PCB	"2,3',4,4',5,5'-hexachlorobiphenyl (PCB 167)"	"2,3',4,4',5,5'-hexachlorobiphenyl"	0.25	ng/g dwt	Surface sediment
1365	PCB	CL2-PCB-11	"3,3'-dichlorobiphenyl"	0.26	ng/g dwt	Surface sediment
1365	PCB	"2,2',3,4,4',5-hexachlorobiphenyl (PCB 137)"	"1,2,3,4-tetrachloro-5-(2,4-dichlorophenyl)benzene"	0.26	ng/g dwt	Surface sediment
1365	PCB	PCB 107/109	"2,3,3',4',5-pentachlorobiphenyl/2,3,3',4,6-pentachlorobiphenyl"	0.30	ng/g dwt	Surface sediment
1365	PCB	PCB 172/192	"2,2',3,3',4,5,5'-heptachlorobiphenyl/2,3,3',4,5,5',6-heptachlorobiphenyl"	0.30	ng/g dwt	Surface sediment
1365	PCB	"2,2',3,3',4,5'-hexachlorobiphenyl (PCB 130)"	"1,2,3-trichloro-4-(2,3,5-trichlorophenyl)benzene"	0.31	ng/g dwt	Surface sediment
1365	PCB	"2,2',3,3',5,5',6-heptachlorobiphenyl (PCB 178)"	"1,2,4,5-tetrachloro-3-(2,3,5-trichlorophenyl)benzene"	0.32	ng/g dwt	Surface sediment
1365	PCB	"2,2',5-trichlorobiphenyl (PCB 18)"	"1,4-dichloro-2-(2-chlorophenyl)benzene"	0.34	ng/g dwt	Surface sediment
1365	PCB	"2,2',3,4',6-pentachlorobiphenyl (PCB 91)"	"1,2,4-trichloro-3-(2,4-dichlorophenyl)benzene"	0.35	ng/g dwt	Surface sediment
1365	PCB	"2,2',3,3',4-pentachlorobiphenyl (PCB 82)"	"1,2,3-trichloro-4-(2,3-dichlorophenyl)benzene"	0.38	ng/g dwt	Surface sediment
1365	PCB	"4,4'-dichlorobiphenyl (PCB 15)"	1-chloro-4-(4-chlorophenyl)benzene	0.38	ng/g dwt	Surface sediment
1365	PCB	PCB 42/59	"2,2',3,4'-tetrachlorobiphenyl/2,3,3',6-tetrachlorobiphenyl"	0.39	ng/g dwt	Surface sediment
1365	PCB	"2,2,'3,3',4,4',5,6-octachlorobiphenyl (PCB 195)"	"2,2',3,3',4,4',5,6-Octachlorobiphenyl"	0.41	ng/g dwt	Surface sediment
1365	PCB	"2,2',3,3',4,4',5,5',6-nonachlorobiphenyl (PCB 206)"	",2',3,3',4,4',5,5',6-Nonachlorobiphenyl"	0.42	ng/g dwt	Surface sediment
1365	PCB	PCB 47/48/75	"2,2',4,4'-tetrachlorobiphenyl/2,2',4,5-tetrachlorobiphenyl/2,4,4',6-Tetrachlorobiphenyl"	0.46	ng/g dwt	Surface sediment
1365	PCB	PCB 33/20/21	"1,2-dichloro-4-(2-chlorophenyl)benzene/2,3,3'-trichlorobiphenyl/2,3,4-Trichlorobiphenyl"	0.46	ng/g dwt	Surface sediment
1365	PCB	PCB 74/61	"2,4,4',5-tetrachlorobiphenyl/2,3,4,5-tetrachlorobiphenyl"	0.47	ng/g dwt	Surface sediment
